Construction Type,New Construction,Elevator,Floors in the Building,Floor Area,Number of Rooms,Number of Bathrooms,Ceiling Height,Floor,Balcony,Furniture,Renovation,Number of Guests,Children Are Welcome,Pets Allowed,Utility Payments,Prepayment,Address,Price,Currency,Description,Datetime,Parking,Amenities,Appliances,Window Views,The House Has,Links
Stone,No,Not available,5,78 sq.m.,3,1,from 2.8 m,1,Multiple balconies,By agreement,Old Renovation,,,,,,Tavush › Ijevan,"$36,000",USD,"The apartment is located on the first floor of 77 Blbulyan street, has a basement, a two-storey garage in front of the balcony. It is located next to a bus stop and a kindergarten.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17320721
Stone,No,Not available,3,36 sq.m.,2,1,from 2.7 m,2,Open balcony,Not available,Major Renovation,,,,,,"Улица Шаумяна, Дилижан","$36,000",USD,1 (2) room apartment for sale in Yeghevni districtTranslated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/18323381
Stone,No,Not available,5,80 sq.m.,3,1,from 3 m,5,Open balcony,By agreement,Old Renovation,,,,,,Tavush › Ijevan,"$45,000",USD,"Apartment for sale, on Azatamartiki street (in the center) of Ijevan city. All utilities are available in the building. Most of the windows are of European production. It also has a pantry. Only real buyers should call.The price is negotiable.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17664600
Panels,No,Not available,5,50 sq.m.,3,1,from 2.5 m,4,Open balcony,Not available,Partial Renovation,,,,,,"Մեսրոպ Մաշտոցի փողոց 22, Բերդ","$22,000",USD,"1 room converted into 3 rooms, windows are euro, front door is euro, partially renovated. The house is located in the building in front of the electricity network. Exchange with business premises. Call real buyers.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17898599
Stone,No,Not available,3,40 sq.m.,1,1,from 3 m,3,Open balcony,,Euro Renovation,,,,,,"Մաշտոցի փողոց 25, Բերդ","$25,000",USD,"1-room apartment on Mashtots street, 40 sq. M. , high ceilings, euro renovated, stone building25 Mashtots Street, BerdOne-room apartment, renovated in Europe, in the city center, sunny, constant hot and cold water, gas, in excellent condition. There is no package. Real buyers should call.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18040238
Panels,No,Available,9,66 sq.m.,3,1,from 2.5 m,8,Closed balcony,Available,Major Renovation,,,,,,"Շամախյան փողոց 3Ա, Դիլիջան","$32,000",USD,"Վաճառվում է բնակարան Շամախյան թաղամասում 2 սեն դարձրած 3, 66 քառակուսի, 9 հարկանի շենքի 8 հարկում, առաստաղի բարձրությունը 2,7 մ ։ Բնակարանը կապիտալ նորոգված է, վաճառվում է կահույքի և տեխնիկայի հետ միասին, ընդհանուր հարկում կա 2 կլադովկա, որոնք մտնում են տան արժեքի մեջ, շենքի բակում կա 40 քառակուսի ավտոտնակ վկայականով ՝ միասին 40 000 $",Dec-12-2022_20-00,Garage,,"Air conditioner, fridge, stove, washing machine","Yard view, street view, city view",,https://list.am/en/item/17943855
Panels,No,Available,9,65 sq.m.,2,1,from 2.5 m,2,Closed balcony,,Cosmetic Renovation,,,,,,Tavush › Ijevan,"$33,000",USD,Чистая уютная квартира + гараж 6×3 м.,Dec-12-2022_20-00,,,,,,https://list.am/en/item/17385666
Stone,No,Not available,5,44 sq.m.,1,1,from 2.7 m,2,Closed balcony,Not available,Old Renovation,,,,,,"Movses Khorenaci, Բերդ","$15,000",USD,"1 room + sign for sale, Needs renovation, the rest by phone.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17946210
Panels,No,Available,9,80 sq.m.,3,2,from 2.7 m,6,Closed balcony,,Partial Renovation,,,,,,Tavush › Dilijan,"$29,000",USD,"Квартира в хорошем живописном месте Дилижана, рядом городская школа, школа айб. , городской транспорт, остальные вопросы по телефону. Торг!",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18405935
Stone,No,Not available,5,45 sq.m.,2,1,from 2.7 m,1,Not available,,Euro Renovation,,,,,,Tavush › Dilijan,"$70,000",USD,"An object of public importance is for sale. In Dilijan.The house is renovated, equipped with all modern conditions, it is furnished.At present, the object is a functioning guest house /Booking. Com has a rating of 9.6The object can serve as an office space, it is also suitable for other purposes (dental clinic, pharmacy, beauty salon)Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18211735
Panels,Yes,Not available,5,80 sq.m.,3,1,from 2.8 m,2,Closed balcony,Available,Designer Renovation,,,,,,Tavush › Ijevan,"$65,000",USD,"3-room apartment is for sale in the most central part of Ijևn, capitally renovated, two bedrooms, one spacious living room, to which is added a closed balcony, the kitchen is also added, and spacious, the apartment is fully furnished with household appliances, the front door is metallic, the yard is installed, hot and cold water is available 24 hours a day, the house is located in a very busy area, on the ground floor of the mentioned apartment there is a SUPERMARKET, PHARMACY, խանութ shops of different nature, there is a school, college, kindergarten, sports school, art school, hairdressing salon, dental clinic, bank, medical center, two different parks, cafe, restaurant, hotels, round-the-clock bakery, construction materials and household store, for questions you can call the number, the price is not negotiableTranslated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/16818199
Panels,No,Not available,5,60 sq.m.,2,1,from 2.7 m,4,Open balcony,,No Renovation,,,,,,"Улица Месропа Маштоца 84А, Берд","$28,000",USD,"The house is in good condition. Both balconies are closed with stone tuff and euro windows, the door of the house is iron, the power lines have been changed with new power lines, the water pipes are also new, we have hot and cold water, the house is flooded, we have a basement.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17758954
Stone,No,Not available,5,60 sq.m.,3,1,from 2.8 m,1,Open balcony,,Partial Renovation,,,,,,"Երևանյան փողոց 4, Նոյեմբերյան","11,500,000 ֏",AMD,"K. A 3-room apartment is for sale in Noyemberyan, on the first floor, there is a Baksi heating system, the windows and doors have been changed, the bathroom has been completely renovated, there is constant hot and cold water, on the street of Szolakinani.Very comfortable and warm house, the school is very close.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17768628
Monolith,Yes,Available,4,95 sq.m.,3,1,from 3 m,3,Open balcony,Available,Euro Renovation,,,,,,"26 Commissars Street 41/1, Dilijan station","$100,000",USD,"The apartment has natural gas, individual heating system, open (large) balcony, OTIS elevator,underground parking lot.The building has a security guard and cameras. The apartment is sold together with property and household appliances.Price is negotiable.In case of additional questions, call WhatsApp on the specified number.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18412774
Stone,No,Not available,3,71 sq.m.,3,1,from 2.6 m,1,Closed balcony,By agreement,Old Renovation,,,,,,"Ստեփան Շահումյանի փողոց, Դիլիջան","$37,000",USD,A 3-room apartment is for sale in the city of Dilijan. Utilities are available. Sold with furniture.Translated from Armenian,Dec-12-2022_20-00,,,,,Playground,https://list.am/en/item/18245098
Stone,No,Not available,5,146 sq.m.,3,1,from 2.7 m,4,Open balcony,Not available,Euro Renovation,,,,,,"Նալբանդյան փողոց, Իջևան","26,010,000 ֏",AMD,"The property is a Bank Collateral that is in BANKRUPTCY auction.Tavush marz, c. There is an apartment, 146.2 square meters, at Nalbandian street, building 6, Ijevan, the entrance door is metal, the interior doors are wooden. The interior of the apartment is in good condition. Communal facilities are available.Through lending by the bank, with current lending terms and rates.! Attention!The property is encumbered by actual users, whose eviction and all necessary costs and actions arising from the contract will be carried out by the successful bidder.Translated from Armenian",Dec-12-2022_20-00,,,,"Yard view, street view",,https://list.am/en/item/18689664
Stone,No,Not available,5,69 sq.m.,3,1,from 2.7 m,4,Not available,Not available,Cosmetic Renovation,,,,,,"Բլբուլյան փողոց, Իջևան","9,810,000 ֏",AMD,"The property is a Bank Collateral that is in BANKRUPTCY auction.Tavush marz, c. Apartment, 69.27 square meters, located at No. 11, Blbulyan Street, 71, Ijevan. The walls of the building are stone, the windows are wooden. The interior decoration of the apartment is in average to poor condition. Communal facilities are available.You can also purchase the presented property through lending by the Bank, with the current lending terms and rates.! Attention!The property is encumbered by actual users, whose eviction and all necessary costs and actions arising from the contract will be carried out by the successful bidder.Translated from Armenian",Dec-12-2022_20-00,,,,"Yard view, street view",,https://list.am/en/item/18689650
Stone,No,Not available,5,54 sq.m.,2,1,from 2.7 m,4,Closed balcony,Available,Old Renovation,,,,,,Tavush › Ijevan,"$32,000",USD,"5/11 Yeritakaan Street Permanent (cold, hot water), gasified, for details call...Translated from Armenian",Dec-12-2022_20-00,,,,"Yard view, street view",,https://list.am/en/item/18190176
Stone,No,Not available,5,56 sq.m.,3,1,from 2.8 m,2,Open balcony,,Cosmetic Renovation,,,,,,"Erevanyan street 10, Ijevan","$10,000",USD,"It is located in Kayanavan, Aygehovit village of Ijevan. Good condition, it also has a large garage next to the sunny building. The price is negotiable.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17614164
Stone,No,Not available,4,64 sq.m.,3,2,from 2.7 m,1,Open balcony,Available,Major Renovation,,,,,,"Գայի փողոց, Դիլիջան","$50,000",USD,"Dilijan stone building high first floor with separate entrance,open balcony 8.5 square meters, 2 bedrooms, gas-fired, heatingsystem, windows and doors of European production,the bathroom is tiled with high-quality tiles,constant hot and cold water supply, beautiful view,clean Air: For details, call the indicated phone number.KITCHEN FURNITURE FOR SALEBACK ELEVATION THAT IS IN PROGRESS;Translated from Armenian",Dec-12-2022_20-00,Outdoor parking,,,"Yard view, street view, city view",Playground,https://list.am/en/item/18189236
Stone,No,Not available,4,64 sq.m.,3,1,from 2.7 m,2,Not available,Not available,Euro Renovation,,,,,,Tavush › Ijevan,"13,050,000 ֏",AMD,"The property is a Bank Collateral that is in BANKRUPTCY auction.Tavush marz, c. There is an apartment, 64 square meters, at Nalbandyan Street, 8, building No. 1, Ijevan, the walls of the building are stone, the entrance door is metal, and the interior doors are wooden. The interior of the apartment is in good condition.You can also purchase the presented property through lending by the Bank, with the current lending terms and rates.! Attention!The property is encumbered by actual users, whose eviction and all necessary costs and actions arising from the contract will be carried out by the successful bidder.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18688165
Panels,No,Not available,5,70 sq.m.,3,1,from 2.8 m,1,Closed balcony,Partial Furniture,Partial Renovation,,,,,,Tavush › Noyemberyan,"7,500,000 ֏",AMD,"Located in Ayrum city. The apartment has 2 entrances, it is also convenient to use for commercial purposes, the bathroom is renovated, all the windows are European-made, it also has a basement of about 10 square meters. Constant hot and cold water, gas. Negotiable.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17634887
Stone,No,Not available,5,78 sq.m.,3,1,from 3 m,5,Multiple balconies,By agreement,Cosmetic Renovation,,,,,,"Ankakhutyan Street, Ijevan","18,000,000 ֏",AMD,For sale very urgently‼️‼️NOT FOR RENT‼️‼️ Also exchange with 1 or 2 rooms for an additional fee. Will also sell with furniture and appliances.Translated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/17991732
Stone,No,Not available,5,72 sq.m.,3,1,from 2.7 m,5,Open balcony,By agreement,Cosmetic Renovation,,,,,,"Հովսոփյան փողոց, Դիլիջան","$30,000",USD,"For sale in the city of Dilijan, a two-turned-three-room apartment with all utilities, all the pipes have been changed, the power cords have been changed, cosmetically repaired, the toilet, the bathroom and the kitchen have a balcony, the hallway is tiled, it is detailed, please call to get it.Translated from Armenian",Dec-12-2022_20-00,Outdoor parking,,Fridge,Yard view,Playground,https://list.am/en/item/18597053
Stone,No,Available,10,62 sq.m.,2,1,from 2.75 m,4,Closed balcony,,Euro Renovation,,,,,,Tavush › Ijevan,"$35,000",USD,"A 2-room apartment is for sale in the city of Ijevan. It is located at 10-4 Methalvasotsneri Street. The building is 9 floors, the apartment is on the 1st floor. The furniture is sold together with the apartment.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18220334
Stone,No,Not available,5,91 sq.m.,3,2,from 2.75 m,5,Open balcony,,Old Renovation,,,,,,"Улица Гайи 76, Дилижан","$35,000",USD,"Վաճառում եմ հարմարավետ բնակարան ՝ բոլոր հարմարություններովՀիանալի տեսարաններ լեռներիցՀարավային կողմ, շատ տաքԲոլոր հարցերը հեռախոսովПродам трехкомнатную квартиру со всеми удобствами. Все интересующие вопросы по телефону.",Dec-12-2022_20-00,,,,,,https://list.am/en/item/15704152
Stone,No,Not available,5,75 sq.m.,3,1,from 3 m,4,Closed balcony,Available,Euro Renovation,,,,,,"Getapnya street, Dilijan station","$55,000",USD,3-room apartment for sale in Dilijan. It is sunny. 76 buildings.Translated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/18261776
Stone,No,Not available,4,65 sq.m.,2,1,from 2.6 m,1,Not available,Available,Euro Renovation,,,,,,"Մաշտոցի փողոց 25, Բերդ","$18,000",USD,The house is renovated. It has all the communal possibilities. It has a separate entrance. It has an open garage in front of the house. It is convenient as a business area.Translated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/17288747
Panels,No,Available,9,80 sq.m.,3,2,from 2.8 m,6,Closed balcony,,Partial Renovation,,,,,,Tavush › Dilijan,"$27,500",USD,"The apartment is located in a very beautiful place, school and kindergarten are very close. City transport is available. There is gas in the house.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18537077
Stone,No,Not available,5,77 sq.m.,3,1,from 2.8 m,3,Open balcony,Available,Old Renovation,,,,,,"Երիտասարդական փողոց, Իջևան","$43,500",USD,"The apartment is located above the 5th school, youth 5/54, it is the Arach building above.No one lives in the house since 2000, the renovation of the house is old but it is suitable for living, only the bathroom and the toilet are in urgent need of renovation, the rest is at the discretion of the buyer, the garage is also sold with the apartment, it is negotiated at a reasonable price, those asking for $10,000 or $5,000 do not call.Translated from Armenian",Dec-12-2022_20-00,Garage,,,,,https://list.am/en/item/17799298
Stone,No,Not available,5,70 sq.m.,2,1,from 2.8 m,4,Open balcony,,Cosmetic Renovation,,,,,,"Մեսրոպ Մաշտոցի փողոց 21, Բերդ","$26,000",USD,"Located in the busiest part of Berd, for sale with all the property and garageTranslated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17928357
Stone,No,Not available,3,68 sq.m.,2,1,from 3 m,3,Open balcony,Not available,Major Renovation,,,,,,"Ստեփան Շահումյանի փողոց, Դիլիջան","$45,000",USD,"FOR URGENT SALE. K. Dilijan, Shahumyan str. 4th building. Aquifers. On the 3rd floor of a 3-story stone building. Sunny, dry, beautiful, bright apartment with all amenities. School and kindergarten, shops are a few steps away, city transport stop 50 meters away.The price is negotiable within reason. Only potential buyers can call.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17030848
Stone,No,Not available,4,50 sq.m.,2,1,from 2.7 m,4,Closed balcony,,Euro Renovation,,,,,,"Ankakhutyan Street, Ijevan","$40,000",USD,"The apartment is fully repaired, the furniture is new, the doors are wooden, it has a water tank, the walls are insulated, the roof is tin.For sale with furniture.It is possible without furniture.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/16267599
Stone,No,Not available,2,140 sq.m.,5,2,from 2.8 m,2,Open balcony,,Partial Renovation,,,,,,Tavush › Dilijan,"$62,000",USD,"Land for sale together, located in Dilijan street, in Shamayuyan, very quiet district, the house is heated by bax systemTranslated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/16478224
Stone,No,Not available,5,85 sq.m.,4,1,from 2.7 m,5,Multiple balconies,Not available,Partial Renovation,,,,,,Tavush › Ijevan,"$40,000",USD,"4-room apartment for sale, next to the 5th school (Russian), with all utilities, has an open and closed balcony, the roof is renovated, 2 rooms are partially renovated, it is sold with a garage, the price is $40,000 (negotiable), for details call specifiedphone numbers.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18611210
Stone,No,Not available,5,45 sq.m.,1,1,from 2.7 m,1,Not available,,No Renovation,,,,,,Tavush › Azatamut,"$5,000",USD,Urgent 15 buildings for saleTranslated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/17712427
Stone,No,Not available,5,47 sq.m.,1,1,from 3 m,5,Open balcony,,Euro Renovation,,,,,,Tavush › Dilijan,"$30,000",USD,"Dilijan city, Kalinnino street. Riverside couple.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18406564
Panels,No,Available,9,78 sq.m.,3,1,from 3 m,3,Open balcony,By agreement,Major Renovation,,,,,,"Սպանդարյան փողոց 2, Իջևան","20,000,000 ֏",AMD,"It has a capitally renovated heating system, it is also possible to exchange it with your own house.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/12345310
Stone,No,Not available,5,78 sq.m.,5,1,from 2.6 m,5,Open balcony,Not available,No Renovation,,,,,,"Sevkaretsi Sako street 6, Ijevan","$30,000",USD,"Собственник.Продам квартиру в центре г. Иджеван, улица Севкареци Сако, дом 6.Квартира без ремонта. Вода, газ, электричество проведены.5/5 этаж, 5 комнат, открытый балкон.На фотографии представлен план квартиры.В случае вопросов, пишите.",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18460459
Panels,No,Available,9,69 sq.m.,3,1,from 2.75 m,4,Closed balcony,Available,Partial Renovation,,,,,,Tavush › Ijevan,"$48,000",USD,"The apartment is for sale with all the property, the bathroom is newly renovated, the refrigerator-washing machine is new, a stone garage is also sold with the apartment, all utilities are available, the apartment is located on Methalvostneri str.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18283321
Stone,No,Not available,4,54 sq.m.,2,1,from 2.7 m,2,Closed balcony,,Cosmetic Renovation,,,,,,"Ankakhutyan Street, Ijevan","16,000,000 ֏",AMD,"The apartment is sunny, it has the possibility of expanding the area by making 2 rooms 3, it is located in the center of the village, all the windows are of European manufacture, it is possible to exchange with an apartment in the city of Yerevan for an additional fee. Only real buyers will call. Urgent.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17975756
Stone,Yes,Available,5,100 sq.m.,3,2,from 2.75 m,4,Open balcony,By agreement,Euro Renovation,,,,,,Tavush › Dilijan,"$150,000",USD,"It is on the 5th/4th floor of a newly built building, it has an open balcony, internet, playground, the building is guarded by cameras, a garage.Translated from Armenian",Dec-12-2022_20-00,Covered parking,,"Stove, washing machine",Yard view,Playground,https://list.am/en/item/18213996
Stone,No,Not available,5,75 sq.m.,3,1,from 2.8 m,5,Multiple balconies,Available,Old Renovation,,,,,,Tavush › Azatamut,"$8,000",USD,"Comfortable, bright apartment, very warm, in normal condition, in case of questions, you can call, there is a garage. But different wine with the garage. I will give almost all the property with the house. I just changed the front door.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17699769
Stone,Yes,Not available,5,65 sq.m.,3,1,from 2.75 m,1,Not available,,Designer Renovation,,,,,,Tavush › Ijevan,"$35,000",USD,Тёплый пол баксы,Dec-12-2022_20-00,,,,,,https://list.am/en/item/13073182
Stone,,,5,65 sq.m.,2,,,5,,,,,,,,,"Barekamutian street, Noyemberyan","$10,000",USD,"Շտապ վաճառվում է 2 սենյականոց բնակարան Այրում քաղաքի կենտրոնում, նոռմալ վերանորոգված, ունի բալկոն 6 ք/մ։",Dec-12-2022_20-00,,,,,,https://list.am/en/item/15053734
Stone,No,Not available,5,79 sq.m.,3,1,from 2.7 m,2,Open balcony,Not available,Old Renovation,,,,,,Tavush › Ijevan,"$40,000",USD,"(Code 2/06) 3-room apartment is for sale in Ijjan city, the area is 79.5 sq. M., it has an open balcony, it is gasified, it has water, electricity, the windows are made in Moscow, the floor is parquet, the price is 40 000 USD. Attention, call only honest, conscientious, civilized and adequate people who are ready to cooperate with a real estate agency. Do not write a letter, call for all discussions. Dear buyers, the nature of the work is such that the agency does not provide a specific address by phone. We hope you will understand. Citizens who do not speak or do not answer calls should not call, we do not work with you. I repeat once, no address is provided by phone.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17858398
Panels,Yes,Available,9,68 sq.m.,3,1,from 2.5 m,7,Not available,,Major Renovation,,,,,,Tavush › Ijevan,"$39,000",USD,The house is located in the 9th building of the Metalworkers. The property is for sale with the house.Translated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/17805835
Bricks,No,Available,9,53 sq.m.,3,1,from 2.8 m,8,Closed balcony,Not available,Old Renovation,,,,,,Tavush › Dilijan,"$17,000",USD,"The apartment is 2-room converted into 3, due to the balcony. The apartment is located in Shamakhyan district.Translated from Armenian",Dec-12-2022_20-00,,,,Yard view,,https://list.am/en/item/18606648
Monolith,Yes,Available,10,47 sq.m.,2,1,from 3 m,7,Open balcony,Available,Designer Renovation,,,,,,"Kalinini street, Dilijan station","24,200,000 ֏",AMD,"In a beautiful place of Dilijan, an apartment is for sale in a newly built building, renovated, with kitchen furniture and built-in cupboards.It is suitable both for residence and delivery.It will be commissioned in December 2023. Payment in installments according to agreement.For details: Call.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18345945
Stone,No,Not available,5,63 sq.m.,2,1,from 2.8 m,2,Multiple balconies,Available,Old Renovation,,,,,,"Մեսրոպ Մաշտոցի փողոց 84Ա, Բերդ","$31,000",USD,"2-room apartment with furniture, spacious garage, located near the entrance of the building, for sale. There is a dry and spacious basement.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/16566171
Stone,Yes,Not available,3,95 sq.m.,3,1,from 2.5 m,3,Open balcony,,Cosmetic Renovation,,,,,,Tavush › Dilijan,"$26,000",USD,A bright apartment is for sale in Molovakan districtTranslated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/16970196
Stone,No,Not available,5,85 sq.m.,3,1,from 2.5 m,1,Closed balcony,,Old Renovation,,,,,,Tavush › Dilijan,"$26,000",USD,"Apartment for sale on Moldovan street, negotiable price, 3 roomsTranslated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17163741
Stone,No,Not available,2,61 sq.m.,2,1,from 2.7 m,1,Closed balcony,Not available,No Renovation,,,,,,Tavush › Noyemberyan,"$7,500",USD,"Գտնում է Տավուշի մարզի, Բագրատաշեն գյուղում, Բագրատաշեն անցակերից 1 կմ հեռավորության վրա: Վաճառվում է նաև դիմացը գտնվող սեփական տունը, 240 քմ 11500 USD",Dec-12-2022_20-00,,,,,,https://list.am/en/item/14159034
Stone,No,Not available,5,193 sq.m.,6,3+,from 2.7 m,2,Multiple balconies,Available,Major Renovation,,,,,,"Գետափնյա փողոց, Դիլիջան","$230,000",USD,"6-room apartment for sale, 3 + 2 + 1, entire floor, on Getapnya street, Dilijan, on the 3rd floor of a stone building, with a beautiful view.The apartment is completely renovated and furnished, it has 5 bedrooms, a living room, a kitchen, several bathrooms, a large open-air vault with a fireplace.The apartment can also be used as a guest house.Translated from Armenian",Dec-12-2022_20-00,,,"Air conditioner, fridge, stove, dishwasher, washing machine, drying machine","Yard view, street view, city view, park view",Playground,https://list.am/en/item/18591821
Stone,No,Not available,5,64 sq.m.,3,1,from 2.75 m,1,Open balcony,By agreement,Major Renovation,,,,,,"Գայի փողոց, Դիլիջան","$50,000",USD,"3-room apartment for sale in DilijanThe apartment is located on the first floor of a 5-story stone buildingThe apartment is completely newly renovated, uninhabitedIt has an individual heating box systemThe entrance door is iron, the entrance is separate, the windows are of European manufacturePrice negotiable, call for detailsTranslated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18201790
Stone,No,Not available,5,60 sq.m.,2,1,from 2.75 m,2,Multiple balconies,,Cosmetic Renovation,,,,,,"Abovyan street, Ijevan","19,000,000 ֏",AMD,"Not for rent! Not for rent! Not for rent! 2nd floor2-3-room apartment for sale in the center of Ijjan city, on Abovyan street, 60 sq. M. M.: The apartment is airy, there is a church, a sports hall, a kindergarten, a school, shops, a supermarket right next to the building. It has a closed balcony, which can be used as a children's room, open balconies, closets, European windows are installed. It is possible to sell together with the furniture, it is for sale without a broker. For more information call! Not for rent! Not for rent! Not for rent!Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17643577
Stone,No,Not available,5,70 sq.m.,3,1,from 2.8 m,5,Closed balcony,Not available,Partial Renovation,,,,,,"Улица Гая 80, Дилижан","9,800,000 ֏",AMD,"Со всеми удобствами. 2 переделанная 3 комнаты. Рядом дет. Сад, школа. Обмен с 2-3 комнатной квартирой в Ереване с доплатой от нас.",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18556229
Stone,No,Not available,4,36 sq.m.,2,1,from 2.5 m,4,Not available,,Cosmetic Renovation,,,,,,Tavush › Berd,"$22,000",USD,"It is in good condition, the windows are euro (to be replaced), the entrance door has been changed, hot and cold water, gas is drawn, on Mashtots street 22/13 at the intersection of the hospital, also exchange with a 3 / 4 room apartment in Berd for an additional fee from us.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/18266060
Panels,No,Not available,5,37 sq.m.,1,1,from 2.5 m,2,Not available,,Major Renovation,,,,,,"Tavrizyan street, Իջևան","$18,000",USD,"The apartment is located in the village of Azatamut A. , Ijjan community. Antonyan street 7th building, second floor. Five-storey building. The house is in good condition. Doors and windows are of European production. Urgent sale, Price is negotiable. The building is in the basement and two-storey garage.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/17962814
Stone,Yes,Not available,3,100 sq.m.,3,2,from 2.7 m,1,Open balcony,,Partial Renovation,,,,,,"Kamo Street, Dilijan station","3,000 ֏",AMD,"Private two-storey stone house is for rent in the beginning of Dilijan city. The house has 2 bright bedrooms, an entrance hall, a balcony, a spacious yard and a parking lot. The house is located near the forest, in the lap of nature. The price is 3000 AMD per person.Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/7440511
Stone,No,Not available,3,100 sq.m.,4,2,from 2.8 m,2,Not available,,No Renovation,,,,,,"Մաքսիմ Գորկու փողոց 35/1, Դիլիջան","$45,000",USD,Apartment for sale in Dilijan city with a good view.Translated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/18372285
Monolith,Yes,Available,5,92 sq.m.,3,1,from 2.8 m,2,Open balcony,,Major Renovation,,,,,,"26 Commissars Street 41/1, Dilijan station","$140,000",USD,"3-room apartment with an area of 92 square meters on the 2nd floor of a 5-storey new building is currently for sale.Euro-repaired, Jevro windows, Wi-Fi + TV 300 + channels, natural gas, individual եռheating system, open balcony, OTIS ️Elevator,Underground pavilion parking.The building has a security guard, cameras. There is a supermarket on the first floor of the building.The apartment is for sale together with the property տեխն household appliances.The sale price is 140,000Translated from Armenian",Dec-12-2022_20-00,,,,,,https://list.am/en/item/15664609
Stone,No,Not available,5,78 sq.m.,3,1,from 2.5 m,2,Open balcony,Available,Cosmetic Renovation,,,,,,"Անկախության փողոց 22, Իջևան","$18,500",USD,"Urgent apartment for sale in Azatamut, on the 2nd floor of the 9th building, in normal condition, the bathroom and the kitchen is ideal. It also has a garage. 12 km away from Azatamut village.Translated from Armenian",Dec-12-2022_20-00,Garage,,,,,https://list.am/en/item/11043430
Stone,No,Not available,5,80 sq.m.,4,1,from 2.75 m,4,Open balcony,,Partial Renovation,,,,,,"Արցախյան փողոց, Իջևան","12,000,000 ֏",AMD,Apartment for sale in IjjanTranslated from Armenian,Dec-12-2022_20-00,,,,,,https://list.am/en/item/16610201
